nuid,year,birth_year,female,white,black,hisp,asian,natam,missing,group,awd_perf,cmpl_civ,trr_new,arrest_total,tenure,L_cmpl_civ,L_arrest_total,L_trr_new,tenure2,tenure3,L_cmpl_civ2,L_cmpl_civ3,L_arrest_total2,L_arrest_total3,L_trr_new2,L_trr_new3
13672,2014,1983,0,1,0,0,0,0,0,218,3,0,1,28,1.9166666,,,,3.6736109,7.0410876,,,,,,
13672,2015,1983,0,1,0,0,0,0,0,218,9,0,2,114,2.9166667,0,28,1,8.5069447,24.811924,0,0,784,21952,1,1
13745,2014,1978,0,0,1,0,0,0,0,180,10,0,1,48,2.4166667,,,,5.8402781,14.114006,,,,,,
13745,2015,1978,0,0,1,0,0,0,0,180,13,0,2,57,3.4166667,0,48,1,11.673612,39.884842,0,0,2304,110592,1,1
13751,2014,1986,0,1,0,0,0,0,0,209,10,0,0,57,2.25,,,,5.0625,11.390625,,,,,,
13751,2015,1986,0,1,0,0,0,0,0,209,20,0,4,102,3.25,0,57,0,10.5625,34.328125,0,0,3249,185193,0,0
13753,2008,1983,1,0,1,0,0,0,0,8,0,0,0,8,1.75,,,,3.0625,5.359375,,,,,,
13753,2009,1983,1,0,1,0,0,0,0,8,3,0,1,27,2.75,0,8,0,7.5625,20.796875,0,0,64,512,0,0
13753,2010,1983,1,0,1,0,0,0,0,8,10,2,2,25,3.75,0,27,1,14.0625,52.734375,0,0,729,19683,1,1
13753,2011,1983,1,0,1,0,0,0,0,8,13,1,1,37,4.75,2,25,2,22.5625,107.17188,4,8,625,15625,4,8
13753,2012,1983,1,0,1,0,0,0,0,8,6,1,2,32,5.75,1,37,1,33.0625,190.10938,1,1,1369,50653,1,1
13753,2013,1983,1,0,1,0,0,0,0,8,8,0,0,24,6.75,1,32,2,45.5625,307.54688,1,1,1024,32768,4,8
13753,2014,1983,1,0,1,0,0,0,0,8,17,1,2,22,7.75,0,24,0,60.0625,465.48438,0,0,576,13824,0,0
13753,2015,1983,1,0,1,0,0,0,0,8,0,1,0,21,8.75,1,22,2,76.5625,669.92188,1,1,484,10648,4,8
13770,2011,1978,0,0,1,0,0,0,0,138,0,1,0,8,2.0833333,,,,4.3402777,9.042244,,,,,,
13770,2012,1978,0,0,1,0,0,0,0,138,1,0,0,12,3.0833333,1,8,0,9.5069437,29.313076,1,1,64,512,0,0
13770,2013,1978,0,0,1,0,0,0,0,138,4,0,0,7,4.0833335,0,12,0,16.673613,68.083923,0,0,144,1728,0,0
13770,2014,1978,0,0,1,0,0,0,0,138,2,0,0,21,5.0833335,0,7,0,25.840279,131.35475,0,0,49,343,0,0
13770,2015,1978,0,0,1,0,0,0,0,138,3,0,0,16,6.0833335,0,21,0,37.006947,225.1256,0,0,441,9261,0,0
13772,2011,1980,1,0,1,0,0,0,0,138,4,0,0,23,2.0833333,,,,4.3402777,9.042244,,,,,,
13772,2012,1980,1,0,1,0,0,0,0,138,7,1,2,16,3.0833333,0,23,0,9.5069437,29.313076,0,0,529,12167,0,0
13772,2013,1980,1,0,1,0,0,0,0,138,4,0,1,21,4.0833335,1,16,2,16.673613,68.083923,1,1,256,4096,4,8
13772,2014,1980,1,0,1,0,0,0,0,138,2,1,2,9,5.0833335,0,21,1,25.840279,131.35475,0,0,441,9261,1,1
13772,2015,1980,1,0,1,0,0,0,0,138,1,0,1,6,6.0833335,1,9,2,37.006947,225.1256,1,1,81,729,4,8
13788,2014,1987,0,0,1,0,0,0,0,219,6,0,0,2,1.8333334,,,,3.3611112,6.1620374,,,,,,
13788,2015,1987,0,0,1,0,0,0,0,219,10,0,2,32,2.8333333,0,2,0,8.0277777,22.745369,0,0,4,8,0,0
13789,2014,1983,0,0,1,0,0,0,0,202,10,0,0,15,2.1666667,,,,4.6944447,10.171297,,,,,,
13789,2015,1983,0,0,1,0,0,0,0,202,6,2,2,28,3.1666667,0,15,0,10.027779,31.754633,0,0,225,3375,0,0
13804,2011,1985,0,0,1,0,0,0,0,147,2,0,0,4,1.75,,,,3.0625,5.359375,,,,,,
13804,2012,1985,0,0,1,0,0,0,0,147,2,2,1,25,2.75,0,4,0,7.5625,20.796875,0,0,16,64,0,0
13804,2013,1985,0,0,1,0,0,0,0,147,10,0,0,12,3.75,2,25,1,14.0625,52.734375,4,8,625,15625,1,1
13804,2014,1985,0,0,1,0,0,0,0,147,1,0,1,18,4.75,0,12,0,22.5625,107.17188,0,0,144,1728,0,0
13804,2015,1985,0,0,1,0,0,0,0,147,4,0,0,10,5.75,0,18,1,33.0625,190.10938,0,0,324,5832,1,1
13805,2015,1986,0,0,1,0,0,0,0,257,2,0,1,5,2.1666667,,,,4.6944447,10.171297,,,,,,
13808,2008,1972,1,0,1,0,0,0,0,20,0,0,0,0,1.5833334,,,,2.5069447,3.9693291,,,,,,
13808,2009,1972,1,0,1,0,0,0,0,20,0,1,1,12,2.5833333,0,0,0,6.6736107,17.24016,0,0,0,0,0,0
13808,2010,1972,1,0,1,0,0,0,0,20,2,0,0,24,3.5833333,1,12,1,12.840278,46.010994,1,1,144,1728,1,1
13808,2011,1972,1,0,1,0,0,0,0,20,2,2,0,16,4.5833335,0,24,0,21.006947,96.281837,0,0,576,13824,0,0
13808,2012,1972,1,0,1,0,0,0,0,20,2,0,0,6,5.5833335,2,16,0,31.173613,174.05267,4,8,256,4096,0,0
13808,2013,1972,1,0,1,0,0,0,0,20,1,0,0,12,6.5833335,0,6,0,43.340279,285.32352,0,0,36,216,0,0
13808,2014,1972,1,0,1,0,0,0,0,20,2,0,0,5,7.5833335,0,12,0,57.506947,436.09436,0,0,144,1728,0,0
13808,2015,1972,1,0,1,0,0,0,0,20,0,0,0,8,8.583333,0,5,0,73.673607,632.36511,0,0,25,125,0,0
13819,2012,1984,0,0,1,0,0,0,0,152,12,0,1,17,2.3333333,,,,5.4444442,12.703702,,,,,,
13819,2013,1984,0,0,1,0,0,0,0,152,15,0,0,27,3.3333333,0,17,1,11.111111,37.037033,0,0,289,4913,1,1
13819,2014,1984,0,0,1,0,0,0,0,152,10,0,2,12,4.3333335,0,27,0,18.777779,81.370377,0,0,729,19683,0,0
13819,2015,1984,0,0,1,0,0,0,0,152,4,0,2,8,5.3333335,0,12,2,28.444447,151.70372,0,0,144,1728,4,8
13864,2009,1984,0,0,1,0,0,0,0,21,6,3,0,43,2.5,,,,6.25,15.625,,,,,,
13864,2010,1984,0,0,1,0,0,0,0,21,6,0,1,22,3.5,3,43,0,12.25,42.875,9,27,1849,79507,0,0
13864,2011,1984,0,0,1,0,0,0,0,21,8,1,1,61,4.5,0,22,1,20.25,91.125,0,0,484,10648,1,1
13864,2012,1984,0,0,1,0,0,0,0,21,24,0,0,129,5.5,1,61,1,30.25,166.375,1,1,3721,226981,1,1
13864,2013,1984,0,0,1,0,0,0,0,21,16,2,1,82,6.5,0,129,0,42.25,274.625,0,0,16641,2146689,0,0
13864,2014,1984,0,0,1,0,0,0,0,21,7,0,0,32,7.5,2,82,1,56.25,421.875,4,8,6724,551368,1,1
13864,2015,1984,0,0,1,0,0,0,0,21,6,0,0,30,8.5,0,32,0,72.25,614.125,0,0,1024,32768,0,0
13894,2014,1985,0,1,0,0,0,0,0,181,17,0,4,132,2.4166667,,,,5.8402781,14.114006,,,,,,
13894,2015,1985,0,1,0,0,0,0,0,181,21,0,7,93,3.4166667,0,132,4,11.673612,39.884842,0,0,17424,2299968,16,64
13897,2015,1982,0,0,0,0,0,1,0,266,4,0,1,16,2.1666667,,,,4.6944447,10.171297,,,,,,
13984,2014,1985,0,1,0,0,0,0,0,178,10,4,19,241,2.4166667,,,,5.8402781,14.114006,,,,,,
13984,2015,1985,0,1,0,0,0,0,0,178,9,0,3,93,3.4166667,4,241,19,11.673612,39.884842,16,64,58081,13997521,361,6859
14010,2015,1984,0,1,0,0,0,0,0,280,3,0,1,9,1.9166666,,,,3.6736109,7.0410876,,,,,,
14026,2014,1988,0,1,0,0,0,0,0,242,0,0,0,1,1.5833334,,,,2.5069447,3.9693291,,,,,,
14026,2015,1988,0,1,0,0,0,0,0,242,10,0,6,66,2.5833333,0,1,0,6.6736107,17.24016,0,0,1,1,0,0
14087,2015,1986,0,1,0,0,0,0,0,266,2,0,0,14,2.1666667,,,,4.6944447,10.171297,,,,,,
14102,2013,1974,0,1,0,0,0,0,0,172,0,0,0,0,1.5,,,,2.25,3.375,,,,,,
14102,2014,1974,0,1,0,0,0,0,0,172,8,1,1,11,2.5,0,0,0,6.25,15.625,0,0,0,0,0,0
14102,2015,1974,0,1,0,0,0,0,0,172,6,1,1,23,3.5,1,11,1,12.25,42.875,1,1,121,1331,1,1
14117,2015,1988,1,1,0,0,0,0,0,280,3,0,0,6,1.9166666,,,,3.6736109,7.0410876,,,,,,
14163,2014,1981,0,1,0,0,0,0,0,218,1,0,1,5,1.9166666,,,,3.6736109,7.0410876,,,,,,
14163,2015,1981,0,1,0,0,0,0,0,218,1,1,1,21,2.9166667,0,5,1,8.5069447,24.811924,0,0,25,125,1,1
14179,2015,1983,0,0,0,1,0,0,0,265,0,0,1,21,2.1666667,,,,4.6944447,10.171297,,,,,,
14182,2014,1986,0,1,0,0,0,0,0,215,7,2,4,138,2.25,,,,5.0625,11.390625,,,,,,
14182,2015,1986,0,1,0,0,0,0,0,215,2,1,3,148,3.25,2,138,4,10.5625,34.328125,4,8,19044,2628072,16,64
14211,2009,1979,0,1,0,0,0,0,0,39,18,5,6,107,2.5,,,,6.25,15.625,,,,,,
14211,2010,1979,0,1,0,0,0,0,0,39,27,1,1,80,3.5,5,107,6,12.25,42.875,25,125,11449,1225043,36,216
14211,2011,1979,0,1,0,0,0,0,0,39,21,0,1,52,4.5,1,80,1,20.25,91.125,1,1,6400,512000,1,1
14211,2012,1979,0,1,0,0,0,0,0,39,9,2,0,43,5.5,0,52,1,30.25,166.375,0,0,2704,140608,1,1
14211,2013,1979,0,1,0,0,0,0,0,39,8,1,0,10,6.5,2,43,0,42.25,274.625,4,8,1849,79507,0,0
14239,2015,1979,0,1,0,0,0,0,0,235,2,0,2,26,2.5,,,,6.25,15.625,,,,,,
14316,2012,1985,0,1,0,0,0,0,0,154,24,0,4,74,2.3333333,,,,5.4444442,12.703702,,,,,,
14316,2013,1985,0,1,0,0,0,0,0,154,24,1,3,91,3.3333333,0,74,4,11.111111,37.037033,0,0,5476,405224,16,64
14316,2014,1985,0,1,0,0,0,0,0,154,14,2,2,90,4.3333335,1,91,3,18.777779,81.370377,1,1,8281,753571,9,27
14316,2015,1985,0,1,0,0,0,0,0,154,18,0,1,76,5.3333335,2,90,2,28.444447,151.70372,4,8,8100,729000,4,8
14357,2012,1981,0,0,0,1,0,0,0,157,4,2,2,43,2.3333333,,,,5.4444442,12.703702,,,,,,
14357,2013,1981,0,0,0,1,0,0,0,157,4,2,3,75,3.3333333,2,43,2,11.111111,37.037033,4,8,1849,79507,4,8
14357,2014,1981,0,0,0,1,0,0,0,157,16,0,4,58,4.3333335,2,75,3,18.777779,81.370377,4,8,5625,421875,9,27
14357,2015,1981,0,0,0,1,0,0,0,157,11,0,2,66,5.3333335,0,58,4,28.444447,151.70372,0,0,3364,195112,16,64
14407,2014,1985,0,1,0,0,0,0,0,191,0,1,1,4,1.6666666,,,,2.7777777,4.6296291,,,,,,
14408,2013,1982,1,1,0,0,0,0,0,162,4,0,1,36,2.25,,,,5.0625,11.390625,,,,,,
14408,2014,1982,1,1,0,0,0,0,0,162,28,3,1,94,3.25,0,36,1,10.5625,34.328125,0,0,1296,46656,1,1
14408,2015,1982,1,1,0,0,0,0,0,162,12,0,0,64,4.25,3,94,1,18.0625,76.765625,9,27,8836,830584,1,1
14443,2009,1982,0,1,0,0,0,0,0,110,0,0,0,8,1.6666666,,,,2.7777777,4.6296291,,,,,,
14443,2010,1982,0,1,0,0,0,0,0,110,6,0,1,23,2.6666667,0,8,0,7.1111116,18.962965,0,0,64,512,0,0
14443,2011,1982,0,1,0,0,0,0,0,110,6,0,1,15,3.6666667,0,23,1,13.444445,49.296299,0,0,529,12167,1,1
14443,2012,1982,0,1,0,0,0,0,0,110,4,1,0,17,4.6666665,0,15,1,21.777777,101.62962,0,0,225,3375,1,1
14443,2013,1982,0,1,0,0,0,0,0,110,8,0,0,10,5.6666665,1,17,0,32.111111,181.96295,1,1,289,4913,0,0
14443,2014,1982,0,1,0,0,0,0,0,110,2,0,0,6,6.6666665,0,10,0,44.444443,296.29626,0,0,100,1000,0,0
14443,2015,1982,0,1,0,0,0,0,0,110,0,0,0,4,6.9166665,0,6,0,47.840275,330.89523,0,0,36,216,0,0
14444,2014,1985,0,1,0,0,0,0,0,187,24,0,0,22,2.25,,,,5.0625,11.390625,,,,,,
14444,2015,1985,0,1,0,0,0,0,0,187,10,0,1,54,3.25,0,22,0,10.5625,34.328125,0,0,484,10648,0,0
14476,2015,1981,0,0,1,0,0,0,0,275,0,0,0,7,1.9166666,,,,3.6736109,7.0410876,,,,,,
14478,2011,1982,0,1,0,0,0,0,0,150,0,0,0,1,2.0833333,,,,4.3402777,9.042244,,,,,,
14478,2012,1982,0,1,0,0,0,0,0,150,9,1,1,41,3.0833333,0,1,0,9.5069437,29.313076,0,0,1,1,0,0
14478,2013,1982,0,1,0,0,0,0,0,150,18,1,3,44,4.0833335,1,41,1,16.673613,68.083923,1,1,1681,68921,1,1
14478,2014,1982,0,1,0,0,0,0,0,150,17,0,2,78,5.0833335,1,44,3,25.840279,131.35475,1,1,1936,85184,9,27
14478,2015,1982,0,1,0,0,0,0,0,150,2,3,3,48,6.0833335,0,78,2,37.006947,225.1256,0,0,6084,474552,4,8
14479,2009,1976,0,1,0,0,0,0,0,96,2,0,1,6,1.75,,,,3.0625,5.359375,,,,,,
14479,2010,1976,0,1,0,0,0,0,0,96,6,1,2,47,2.75,0,6,1,7.5625,20.796875,0,0,36,216,1,1
14479,2011,1976,0,1,0,0,0,0,0,96,12,0,0,36,3.75,1,47,2,14.0625,52.734375,1,1,2209,103823,4,8
14479,2012,1976,0,1,0,0,0,0,0,96,14,2,2,65,4.75,0,36,0,22.5625,107.17188,0,0,1296,46656,0,0
14479,2013,1976,0,1,0,0,0,0,0,96,26,1,1,100,5.75,2,65,2,33.0625,190.10938,4,8,4225,274625,4,8
14479,2014,1976,0,1,0,0,0,0,0,96,48,2,1,85,6.75,1,100,1,45.5625,307.54688,1,1,10000,1000000,1,1
14479,2015,1976,0,1,0,0,0,0,0,96,7,1,0,25,7.75,2,85,1,60.0625,465.48438,4,8,7225,614125,1,1
14491,2009,1978,0,1,0,0,0,0,0,25,17,3,3,57,2.5,,,,6.25,15.625,,,,,,
14491,2010,1978,0,1,0,0,0,0,0,25,4,0,0,22,3.5,3,57,3,12.25,42.875,9,27,3249,185193,9,27
14491,2011,1978,0,1,0,0,0,0,0,25,6,1,2,34,4.5,0,22,0,20.25,91.125,0,0,484,10648,0,0
14491,2012,1978,0,1,0,0,0,0,0,25,14,1,3,46,5.5,1,34,2,30.25,166.375,1,1,1156,39304,4,8
14491,2013,1978,0,1,0,0,0,0,0,25,10,1,1,25,6.5,1,46,3,42.25,274.625,1,1,2116,97336,9,27
14491,2014,1978,0,1,0,0,0,0,0,25,4,0,0,5,7.5,1,25,1,56.25,421.875,1,1,625,15625,1,1
14491,2015,1978,0,1,0,0,0,0,0,25,6,0,0,31,8.5,0,5,0,72.25,614.125,0,0,25,125,0,0
14504,2009,1984,0,1,0,0,0,0,0,60,12,0,2,55,2.4166667,,,,5.8402781,14.114006,,,,,,
14504,2010,1984,0,1,0,0,0,0,0,60,5,1,0,30,3.4166667,0,55,2,11.673612,39.884842,0,0,3025,166375,4,8
14504,2011,1984,0,1,0,0,0,0,0,60,3,0,0,0,4.4166665,1,30,0,19.506943,86.155663,1,1,900,27000,0,0
14504,2012,1984,0,1,0,0,0,0,0,60,0,0,0,0,5.4166665,0,0,0,29.340277,158.92648,0,0,0,0,0,0
14504,2013,1984,0,1,0,0,0,0,0,60,2,0,0,2,6.4166665,0,0,0,41.173611,264.19733,0,0,0,0,0,0
14504,2014,1984,0,1,0,0,0,0,0,60,0,0,0,0,7.4166665,0,2,0,55.006943,407.96814,0,0,4,8,0,0
14504,2015,1984,0,1,0,0,0,0,0,60,0,0,0,0,8.416667,0,0,0,70.840286,596.23907,0,0,0,0,0,0
14514,2009,1974,1,1,0,0,0,0,0,47,4,1,3,27,2.3333333,,,,5.4444442,12.703702,,,,,,
14514,2010,1974,1,1,0,0,0,0,0,47,11,0,1,10,3.3333333,1,27,3,11.111111,37.037033,1,1,729,19683,9,27
14514,2011,1974,1,1,0,0,0,0,0,47,0,0,0,0,4,0,10,1,16,64,0,0,100,1000,1,1
14549,2014,1980,0,0,0,0,1,0,0,224,0,0,0,15,1.75,,,,3.0625,5.359375,,,,,,
14549,2015,1980,0,0,0,0,1,0,0,224,12,0,1,42,2.75,0,15,0,7.5625,20.796875,0,0,225,3375,0,0
14552,2009,1973,0,0,0,0,1,0,0,51,2,0,4,70,2.3333333,,,,5.4444442,12.703702,,,,,,
14552,2010,1973,0,0,0,0,1,0,0,51,8,0,1,27,3.3333333,0,70,4,11.111111,37.037033,0,0,4900,343000,16,64
14552,2011,1973,0,0,0,0,1,0,0,51,8,1,1,38,4.3333335,0,27,1,18.777779,81.370377,0,0,729,19683,1,1
14552,2012,1973,0,0,0,0,1,0,0,51,25,0,0,173,5.3333335,1,38,1,28.444447,151.70372,1,1,1444,54872,1,1
14552,2013,1973,0,0,0,0,1,0,0,51,7,1,1,140,6.3333335,0,173,0,40.111115,254.03706,0,0,29929,5177717,0,0
14552,2014,1973,0,0,0,0,1,0,0,51,18,1,3,126,7.3333335,1,140,1,53.777779,394.37039,1,1,19600,2744000,1,1
14552,2015,1973,0,0,0,0,1,0,0,51,30,0,4,98,8.333333,1,126,3,69.444443,578.70361,1,1,15876,2000376,9,27
14554,2014,1985,1,0,0,0,1,0,0,208,0,1,0,5,2.1666667,,,,4.6944447,10.171297,,,,,,
14554,2015,1985,1,0,0,0,1,0,0,208,2,0,0,12,3.1666667,1,5,0,10.027779,31.754633,1,1,25,125,0,0
14566,2009,1981,0,1,0,0,0,0,0,72,4,1,2,20,2.25,,,,5.0625,11.390625,,,,,,
14566,2010,1981,0,1,0,0,0,0,0,72,4,0,1,8,3.25,1,20,2,10.5625,34.328125,1,1,400,8000,4,8
14566,2011,1981,0,1,0,0,0,0,0,72,12,0,0,16,4.25,0,8,1,18.0625,76.765625,0,0,64,512,1,1
14566,2012,1981,0,1,0,0,0,0,0,72,2,0,0,2,5.25,0,16,0,27.5625,144.70313,0,0,256,4096,0,0
14566,2013,1981,0,1,0,0,0,0,0,72,7,0,5,10,6.25,0,2,0,39.0625,244.14063,0,0,4,8,0,0
14566,2014,1981,0,1,0,0,0,0,0,72,2,0,0,6,7.25,0,10,5,52.5625,381.07813,0,0,100,1000,25,125
14566,2015,1981,0,1,0,0,0,0,0,72,4,1,0,8,8.25,0,6,0,68.0625,561.51563,0,0,36,216,0,0
14578,2014,1985,0,1,0,0,0,0,0,228,2,0,0,12,1.8333334,,,,3.3611112,6.1620374,,,,,,
14578,2015,1985,0,1,0,0,0,0,0,228,2,0,0,4,2.0833333,0,12,0,4.3402777,9.042244,0,0,144,1728,0,0
14598,2014,1982,1,1,0,0,0,0,0,219,4,0,0,5,1.8333334,,,,3.3611112,6.1620374,,,,,,
14598,2015,1982,1,1,0,0,0,0,0,219,18,0,3,48,2.8333333,0,5,0,8.0277777,22.745369,0,0,25,125,0,0
14608,2014,1985,1,0,0,1,0,0,0,187,8,0,0,17,2.25,,,,5.0625,11.390625,,,,,,
14608,2015,1985,1,0,0,1,0,0,0,187,0,0,1,39,3.25,0,17,0,10.5625,34.328125,0,0,289,4913,0,0
14609,2014,1983,0,0,0,0,1,0,0,205,10,2,2,40,2.25,,,,5.0625,11.390625,,,,,,
14609,2015,1983,0,0,0,0,1,0,0,205,10,0,1,50,3.25,2,40,2,10.5625,34.328125,4,8,1600,64000,4,8
14627,2015,1982,0,1,0,0,0,0,0,274,4,0,0,6,2.8333333,,,,8.0277777,22.745369,,,,,,
14673,2011,1981,0,0,1,0,0,0,0,137,0,2,5,32,2.0833333,,,,4.3402777,9.042244,,,,,,
14673,2012,1981,0,0,1,0,0,0,0,137,6,1,6,34,3.0833333,2,32,5,9.5069437,29.313076,4,8,1024,32768,25,125
14673,2013,1981,0,0,1,0,0,0,0,137,19,1,7,61,4.0833335,1,34,6,16.673613,68.083923,1,1,1156,39304,36,216
14673,2014,1981,0,0,1,0,0,0,0,137,13,2,4,67,5.0833335,1,61,7,25.840279,131.35475,1,1,3721,226981,49,343
14673,2015,1981,0,0,1,0,0,0,0,137,7,1,7,73,6.0833335,2,67,4,37.006947,225.1256,4,8,4489,300763,16,64
14697,2014,1985,0,1,0,0,0,0,0,221,2,0,1,8,1.8333334,,,,3.3611112,6.1620374,,,,,,
14697,2015,1985,0,1,0,0,0,0,0,221,5,0,0,55,2.8333333,0,8,1,8.0277777,22.745369,0,0,64,512,1,1
14699,2010,1966,0,0,1,0,0,0,0,101,11,3,5,63,2.5,,,,6.25,15.625,,,,,,
14699,2011,1966,0,0,1,0,0,0,0,101,16,2,7,123,3.5,3,63,5,12.25,42.875,9,27,3969,250047,25,125
14699,2012,1966,0,0,1,0,0,0,0,101,13,3,2,124,4.5,2,123,7,20.25,91.125,4,8,15129,1860867,49,343
14699,2013,1966,0,0,1,0,0,0,0,101,19,2,4,164,5.5,3,124,2,30.25,166.375,9,27,15376,1906624,4,8
14699,2014,1966,0,0,1,0,0,0,0,101,11,0,4,68,6.5,2,164,4,42.25,274.625,4,8,26896,4410944,16,64
14699,2015,1966,0,0,1,0,0,0,0,101,10,0,2,4,7.5,0,68,4,56.25,421.875,0,0,4624,314432,16,64
14719,2013,1987,0,1,0,0,0,0,0,220,0,0,0,0,.91666669,,,,.84027779,.77025467,,,,,,
14719,2014,1987,0,1,0,0,0,0,0,220,9,0,3,29,2.75,0,0,0,7.5625,20.796875,0,0,0,0,0,0
14719,2015,1987,0,1,0,0,0,0,0,220,25,0,3,51,3.75,0,29,3,14.0625,52.734375,0,0,841,24389,9,27
14724,2012,1979,0,1,0,0,0,0,0,155,22,2,1,28,3.0833333,,,,9.5069437,29.313076,,,,,,
14724,2013,1979,0,1,0,0,0,0,0,155,6,1,0,25,4.0833335,2,28,1,16.673613,68.083923,4,8,784,21952,1,1
14724,2014,1979,0,1,0,0,0,0,0,155,2,0,2,28,5.0833335,1,25,0,25.840279,131.35475,1,1,625,15625,0,0
14724,2015,1979,0,1,0,0,0,0,0,155,2,0,0,28,6.0833335,0,28,2,37.006947,225.1256,0,0,784,21952,4,8
14746,2015,1984,0,1,0,0,0,0,0,278,0,1,0,5,1.9166666,,,,3.6736109,7.0410876,,,,,,
14798,2013,1973,0,1,0,0,0,0,0,181,0,0,0,1,1.5,,,,2.25,3.375,,,,,,
14798,2014,1973,0,1,0,0,0,0,0,181,1,0,0,12,2.5,0,1,0,6.25,15.625,0,0,1,1,0,0
14798,2015,1973,0,1,0,0,0,0,0,181,5,2,0,3,3.5,0,12,0,12.25,42.875,0,0,144,1728,0,0
14811,2014,1986,0,1,0,0,0,0,0,204,4,0,0,18,2.1666667,,,,4.6944447,10.171297,,,,,,
14811,2015,1986,0,1,0,0,0,0,0,204,8,1,0,36,3.1666667,0,18,0,10.027779,31.754633,0,0,324,5832,0,0
14836,2014,1984,0,1,0,0,0,0,0,203,22,0,2,58,2.0833333,,,,4.3402777,9.042244,,,,,,
14836,2015,1984,0,1,0,0,0,0,0,203,32,1,1,61,3.0833333,0,58,2,9.5069437,29.313076,0,0,3364,195112,4,8
14862,2012,1984,0,1,0,0,0,0,0,154,16,0,1,63,2.3333333,,,,5.4444442,12.703702,,,,,,
14862,2013,1984,0,1,0,0,0,0,0,154,6,2,2,88,3.3333333,0,63,1,11.111111,37.037033,0,0,3969,250047,1,1
14862,2014,1984,0,1,0,0,0,0,0,154,4,1,2,127,4.3333335,2,88,2,18.777779,81.370377,4,8,7744,681472,4,8
14862,2015,1984,0,1,0,0,0,0,0,154,6,2,3,70,5.3333335,1,127,2,28.444447,151.70372,1,1,16129,2048383,4,8
14892,2009,1982,0,1,0,0,0,0,0,86,4,0,0,9,1.75,,,,3.0625,5.359375,,,,,,
14892,2010,1982,0,1,0,0,0,0,0,86,16,1,1,40,2.75,0,9,0,7.5625,20.796875,0,0,81,729,0,0
14892,2011,1982,0,1,0,0,0,0,0,86,16,2,0,59,3.75,1,40,1,14.0625,52.734375,1,1,1600,64000,1,1
14892,2012,1982,0,1,0,0,0,0,0,86,22,0,1,50,4.75,2,59,0,22.5625,107.17188,4,8,3481,205379,0,0
14892,2013,1982,0,1,0,0,0,0,0,86,19,0,1,52,5.75,0,50,1,33.0625,190.10938,0,0,2500,125000,1,1
14892,2014,1982,0,1,0,0,0,0,0,86,4,0,1,44,6.75,0,52,1,45.5625,307.54688,0,0,2704,140608,1,1
14892,2015,1982,0,1,0,0,0,0,0,86,11,0,3,29,7.75,0,44,1,60.0625,465.48438,0,0,1936,85184,1,1
14899,2015,1986,0,1,0,0,0,0,0,234,4,0,2,25,2.8333333,,,,8.0277777,22.745369,,,,,,
14910,2015,1988,0,1,0,0,0,0,0,268,6,0,1,14,2.1666667,,,,4.6944447,10.171297,,,,,,
14912,2015,1985,0,1,0,0,0,0,0,234,4,0,2,14,2.5,,,,6.25,15.625,,,,,,
14928,2014,1987,1,1,0,0,0,0,0,202,12,0,0,25,2.25,,,,5.0625,11.390625,,,,,,
14928,2015,1987,1,1,0,0,0,0,0,202,5,0,1,3,3.25,0,25,0,10.5625,34.328125,0,0,625,15625,0,0
14981,2010,1984,0,1,0,0,0,0,0,101,12,3,2,71,2.5,,,,6.25,15.625,,,,,,
14981,2011,1984,0,1,0,0,0,0,0,101,15,2,2,40,3.5,3,71,2,12.25,42.875,9,27,5041,357911,4,8
14981,2012,1984,0,1,0,0,0,0,0,101,3,5,1,42,4.5,2,40,2,20.25,91.125,4,8,1600,64000,4,8
14981,2013,1984,0,1,0,0,0,0,0,101,10,0,1,92,5.5,5,42,1,30.25,166.375,25,125,1764,74088,1,1
14981,2014,1984,0,1,0,0,0,0,0,101,21,1,0,61,6.5,0,92,1,42.25,274.625,0,0,8464,778688,1,1
14981,2015,1984,0,1,0,0,0,0,0,101,8,0,0,91,7.5,1,61,0,56.25,421.875,1,1,3721,226981,0,0
14988,2014,1984,1,1,0,0,0,0,0,187,4,0,0,41,2.25,,,,5.0625,11.390625,,,,,,
14988,2015,1984,1,1,0,0,0,0,0,187,2,0,0,27,3.25,0,41,0,10.5625,34.328125,0,0,1681,68921,0,0
15000,2015,1987,0,1,0,0,0,0,0,258,0,0,0,8,2.0833333,,,,4.3402777,9.042244,,,,,,
15001,2014,1984,0,1,0,0,0,0,0,228,2,0,0,16,1.8333334,,,,3.3611112,6.1620374,,,,,,
15001,2015,1984,0,1,0,0,0,0,0,228,7,0,1,105,2.8333333,0,16,0,8.0277777,22.745369,0,0,256,4096,0,0
15005,2010,1985,0,1,0,0,0,0,0,123,2,1,0,11,1.8333334,,,,3.3611112,6.1620374,,,,,,
15005,2011,1985,0,1,0,0,0,0,0,123,2,0,0,38,2.8333333,1,11,0,8.0277777,22.745369,1,1,121,1331,0,0
15005,2012,1985,0,1,0,0,0,0,0,123,12,0,1,36,3.8333333,0,38,0,14.694444,56.328701,0,0,1444,54872,0,0
15005,2013,1985,0,1,0,0,0,0,0,123,8,0,3,47,4.8333335,0,36,1,23.361113,112.91205,0,0,1296,46656,1,1
15005,2014,1985,0,1,0,0,0,0,0,123,4,2,3,18,5.8333335,0,47,3,34.027779,198.49539,0,0,2209,103823,9,27
